constructorResultsId,raceId,constructorId,points,status
consResID2062,raceID212,consID3,10,NULL
consResID2063,raceID212,consID20,6,NULL
consResID2064,raceID212,consID22,4,NULL
consResID2065,raceID212,consID6,3,NULL
consResID2066,raceID212,consID15,2,NULL
consResID2067,raceID212,consID1,1,NULL
consResID2068,raceID212,consID17,0,NULL
consResID2069,raceID212,consID25,0,NULL
consResID2070,raceID212,consID24,0,NULL
consResID2071,raceID212,consID18,0,NULL
consResID2072,raceID212,consID21,0,NULL
consResID2073,raceID213,consID6,10,NULL
consResID2074,raceID213,consID22,6,NULL
consResID2075,raceID213,consID17,4,NULL
consResID2076,raceID213,consID3,3,NULL
consResID2077,raceID213,consID15,2,NULL
consResID2078,raceID213,consID20,1,NULL
consResID2079,raceID213,consID1,0,NULL
consResID2080,raceID213,consID21,0,NULL
consResID2081,raceID213,consID25,0,NULL
consResID2082,raceID213,consID24,0,NULL
consResID2083,raceID213,consID18,0,NULL
consResID2084,raceID214,consID6,14,NULL
consResID2085,raceID214,consID3,9,NULL
consResID2086,raceID214,consID22,2,NULL
consResID2087,raceID214,consID17,1,NULL
consResID2088,raceID214,consID1,0,NULL
consResID2089,raceID214,consID15,0,NULL
consResID2090,raceID214,consID20,0,NULL
consResID2091,raceID214,consID18,0,NULL
consResID2092,raceID214,consID21,0,NULL
consResID2093,raceID214,consID25,0,NULL
consResID2094,raceID214,consID24,0,NULL
consResID2095,raceID215,consID3,10,NULL
consResID2096,raceID215,consID22,10,NULL
consResID2097,raceID215,consID1,3,NULL
consResID2098,raceID215,consID17,2,NULL
consResID2099,raceID215,consID21,1,NULL
consResID2100,raceID215,consID20,0,NULL
consResID2101,raceID215,consID15,0,NULL
consResID2102,raceID215,consID18,0,NULL
consResID2103,raceID215,consID24,0,NULL
consResID2104,raceID215,consID25,0,NULL
consResID2105,raceID215,consID6,0,NULL
consResID2106,raceID216,consID22,11,NULL
consResID2107,raceID216,consID6,6,NULL
consResID2108,raceID216,consID1,4,NULL
consResID2109,raceID216,consID20,3,NULL
consResID2110,raceID216,consID17,2,NULL
consResID2111,raceID216,consID21,0,NULL
consResID2112,raceID216,consID15,0,NULL
consResID2113,raceID216,consID25,0,NULL
consResID2114,raceID216,consID24,0,NULL
consResID2115,raceID216,consID3,0,NULL
consResID2116,raceID216,consID18,0,NULL
consResID2117,raceID217,consID3,10,NULL
consResID2118,raceID217,consID21,6,NULL
consResID2119,raceID217,consID15,4,NULL
consResID2120,raceID217,consID6,3,NULL
consResID2121,raceID217,consID17,2,NULL
consResID2122,raceID217,consID20,1,NULL
consResID2123,raceID217,consID22,0,NULL
consResID2124,raceID217,consID18,0,NULL
consResID2125,raceID217,consID25,0,NULL
consResID2126,raceID217,consID1,0,NULL
consResID2127,raceID217,consID24,0,NULL
consResID2128,raceID218,consID6,10,NULL
consResID2129,raceID218,consID17,6,NULL
consResID2130,raceID218,consID3,6,NULL
consResID2131,raceID218,consID15,3,NULL
consResID2132,raceID218,consID22,1,NULL
consResID2133,raceID218,consID21,0,NULL
consResID2134,raceID218,consID25,0,NULL
consResID2135,raceID218,consID24,0,NULL
consResID2136,raceID218,consID18,0,NULL
consResID2137,raceID218,consID20,0,NULL
consResID2138,raceID218,consID1,0,NULL
consResID2139,raceID219,consID1,10,NULL
consResID2140,raceID219,consID22,6,NULL
consResID2141,raceID219,consID3,6,NULL
consResID2142,raceID219,consID17,3,NULL
consResID2143,raceID219,consID6,1,NULL
consResID2144,raceID219,consID20,0,NULL
consResID2145,raceID219,consID15,0,NULL
consResID2146,raceID219,consID24,0,NULL
consResID2147,raceID219,consID18,0,NULL
consResID2148,raceID219,consID21,0,NULL
consResID2149,raceID219,consID25,0,NULL
consResID2150,raceID220,consID3,14,NULL
consResID2151,raceID220,consID1,6,NULL
consResID2152,raceID220,consID17,5,NULL
consResID2153,raceID220,consID6,1,NULL
consResID2154,raceID220,consID21,0,NULL
consResID2155,raceID220,consID15,0,NULL
consResID2156,raceID220,consID22,0,NULL
consResID2157,raceID220,consID18,0,NULL
consResID2158,raceID220,consID25,0,NULL
consResID2159,raceID220,consID24,0,NULL
consResID2160,raceID220,consID20,0,NULL
consResID2161,raceID221,consID3,14,NULL
consResID2162,raceID221,consID22,9,NULL
consResID2163,raceID221,consID21,2,NULL
consResID2164,raceID221,consID20,1,NULL
consResID2165,raceID221,consID15,0,NULL
consResID2166,raceID221,consID25,0,NULL
consResID2167,raceID221,consID1,0,NULL
consResID2168,raceID221,consID24,0,NULL
consResID2169,raceID221,consID6,0,NULL
consResID2170,raceID221,consID18,0,NULL
consResID2171,raceID221,consID17,0,NULL
consResID2172,raceID222,consID6,14,NULL
consResID2173,raceID222,consID3,6,NULL
consResID2174,raceID222,consID1,3,NULL
consResID2175,raceID222,consID22,2,NULL
consResID2176,raceID222,consID15,1,NULL
consResID2177,raceID222,consID17,0,NULL
consResID2178,raceID222,consID21,0,NULL
consResID2179,raceID222,consID25,0,NULL
consResID2180,raceID222,consID18,0,NULL
consResID2181,raceID222,consID20,0,NULL
consResID2182,raceID222,consID24,0,NULL
consResID2183,raceID223,consID1,16,NULL
consResID2184,raceID223,consID3,5,NULL
consResID2185,raceID223,consID22,3,NULL
consResID2186,raceID223,consID6,2,NULL
consResID2187,raceID223,consID20,0,NULL
consResID2188,raceID223,consID15,0,NULL
consResID2189,raceID223,consID24,0,NULL
consResID2190,raceID223,consID17,0,NULL
consResID2191,raceID223,consID25,0,NULL
consResID2192,raceID223,consID18,0,NULL
consResID2193,raceID223,consID21,0,NULL
consResID2194,raceID224,consID3,16,NULL
consResID2195,raceID224,consID6,4,NULL
consResID2196,raceID224,consID22,3,NULL
consResID2197,raceID224,consID1,2,NULL
consResID2198,raceID224,consID25,1,NULL
consResID2199,raceID224,consID27,0,NULL
consResID2200,raceID224,consID15,0,NULL
consResID2201,raceID224,consID29,0,NULL
consResID2202,raceID224,consID18,0,NULL
consResID2203,raceID224,consID17,0,NULL
consResID2204,raceID224,consID28,0,NULL
consResID2205,raceID225,consID3,10,NULL
consResID2206,raceID225,consID22,6,NULL
consResID2207,raceID225,consID6,4,NULL
consResID2208,raceID225,consID1,3,NULL
consResID2209,raceID225,consID25,2,NULL
consResID2210,raceID225,consID27,1,NULL
consResID2211,raceID225,consID18,0,NULL
consResID2212,raceID225,consID28,0,NULL
consResID2213,raceID225,consID17,0,NULL
consResID2214,raceID225,consID15,0,NULL
consResID2215,raceID225,consID29,0,NULL
consResID2216,raceID226,consID3,16,NULL
consResID2217,raceID226,consID22,4,NULL
consResID2218,raceID226,consID17,3,NULL
consResID2219,raceID226,consID6,2,NULL
consResID2220,raceID226,consID29,1,NULL
consResID2221,raceID226,consID1,0,NULL
consResID2222,raceID226,consID27,0,NULL
consResID2223,raceID226,consID15,0,NULL
consResID2224,raceID226,consID28,0,NULL
consResID2225,raceID226,consID18,0,NULL
consResID2226,raceID226,consID25,0,NULL
consResID2227,raceID227,consID3,13,NULL
consResID2228,raceID227,consID6,6,NULL
consResID2229,raceID227,consID1,4,NULL
consResID2230,raceID227,consID17,3,NULL
consResID2231,raceID227,consID15,0,NULL
consResID2232,raceID227,consID22,0,NULL
consResID2233,raceID227,consID27,0,NULL
consResID2234,raceID227,consID29,0,NULL
consResID2235,raceID227,consID18,0,NULL
consResID2236,raceID227,consID25,0,NULL
consResID2237,raceID227,consID28,0,NULL
consResID2238,raceID228,consID3,10,NULL
consResID2239,raceID228,consID6,9,NULL
consResID2240,raceID228,consID22,5,NULL
consResID2241,raceID228,consID17,2,NULL
consResID2242,raceID228,consID27,0,NULL
consResID2243,raceID228,consID1,0,NULL
consResID2244,raceID228,consID18,0,NULL
consResID2245,raceID228,consID28,0,NULL
consResID2246,raceID228,consID25,0,NULL
consResID2247,raceID228,consID29,0,NULL
consResID2248,raceID228,consID15,0,NULL
consResID2249,raceID229,consID27,10,NULL
consResID2250,raceID229,consID1,7,NULL
consResID2251,raceID229,consID15,7,NULL
consResID2252,raceID229,consID25,2,NULL
consResID2253,raceID229,consID6,0,NULL
consResID2254,raceID229,consID3,0,NULL
consResID2255,raceID229,consID22,0,NULL
consResID2256,raceID229,consID28,0,NULL
consResID2257,raceID229,consID17,0,NULL
consResID2258,raceID229,consID29,0,NULL
consResID2259,raceID229,consID18,0,NULL
consResID2260,raceID230,consID6,10,NULL
consResID2261,raceID230,consID22,6,NULL
consResID2262,raceID230,consID3,4,NULL
consResID2263,raceID230,consID15,3,NULL
consResID2264,raceID230,consID1,2,NULL
consResID2265,raceID230,consID27,1,NULL
consResID2266,raceID230,consID29,0,NULL
consResID2267,raceID230,consID17,0,NULL
consResID2268,raceID230,consID25,0,NULL
consResID2269,raceID230,consID18,0,NULL
consResID2270,raceID230,consID28,0,NULL
consResID2271,raceID231,consID3,16,NULL
consResID2272,raceID231,consID22,4,NULL
consResID2273,raceID231,consID1,5,NULL
consResID2274,raceID231,consID17,1,NULL
consResID2275,raceID231,consID15,0,NULL
consResID2276,raceID231,consID18,0,NULL
consResID2277,raceID231,consID28,0,NULL
consResID2278,raceID231,consID6,0,NULL
consResID2279,raceID231,consID27,0,NULL
consResID2280,raceID231,consID25,0,NULL
consResID2281,raceID231,consID29,0,NULL
consResID2282,raceID232,consID3,16,NULL
consResID2283,raceID232,consID22,7,NULL
consResID2284,raceID232,consID1,3,NULL
consResID2285,raceID232,consID27,0,NULL
consResID2286,raceID232,consID17,0,NULL
consResID2287,raceID232,consID25,0,NULL
consResID2288,raceID232,consID29,0,NULL
consResID2289,raceID232,consID18,0,NULL
consResID2290,raceID232,consID15,0,NULL
consResID2291,raceID232,consID28,0,NULL
consResID2292,raceID232,consID6,0,NULL
consResID2293,raceID233,consID3,10,NULL
consResID2294,raceID233,consID22,6,NULL
consResID2295,raceID233,consID1,6,NULL
consResID2296,raceID233,consID17,4,NULL
consResID2297,raceID233,consID25,0,NULL
consResID2298,raceID233,consID15,0,NULL
consResID2299,raceID233,consID29,0,NULL
consResID2300,raceID233,consID18,0,NULL
consResID2301,raceID233,consID27,0,NULL
consResID2302,raceID233,consID6,0,NULL
consResID2303,raceID233,consID28,0,NULL
consResID2304,raceID234,consID3,14,NULL
consResID2305,raceID234,consID22,6,NULL
consResID2306,raceID234,consID6,3,NULL
consResID2307,raceID234,consID1,2,NULL
consResID2308,raceID234,consID17,1,NULL
consResID2309,raceID234,consID27,0,NULL
consResID2310,raceID234,consID15,0,NULL
consResID2311,raceID234,consID25,0,NULL
consResID2312,raceID234,consID29,0,NULL
consResID2313,raceID234,consID18,0,NULL
consResID2314,raceID235,consID3,16,NULL
consResID2315,raceID235,consID22,4,NULL
consResID2316,raceID235,consID1,3,NULL
consResID2317,raceID235,consID27,2,NULL
consResID2318,raceID235,consID17,1,NULL
consResID2319,raceID235,consID25,0,NULL
consResID2320,raceID235,consID29,0,NULL
consResID2321,raceID235,consID6,0,NULL
consResID2322,raceID235,consID18,0,NULL
consResID2323,raceID235,consID15,0,NULL
consResID2324,raceID236,consID6,10,NULL
consResID2325,raceID236,consID3,8,NULL
consResID2326,raceID236,consID1,4,NULL
consResID2327,raceID236,consID22,4,NULL
consResID2328,raceID236,consID25,0,NULL
consResID2329,raceID236,consID29,0,NULL
consResID2330,raceID236,consID18,0,NULL
consResID2331,raceID236,consID17,0,NULL
consResID2332,raceID236,consID27,0,NULL
consResID2333,raceID236,consID15,0,NULL
consResID2334,raceID237,consID6,10,NULL
consResID2335,raceID237,consID22,6,NULL
consResID2336,raceID237,consID1,4,NULL
consResID2337,raceID237,consID17,5,NULL
consResID2338,raceID237,consID27,1,NULL
consResID2339,raceID237,consID3,0,NULL
consResID2340,raceID237,consID29,0,NULL
consResID2341,raceID237,consID15,0,NULL
consResID2342,raceID237,consID25,0,NULL
consResID2343,raceID237,consID18,0,NULL
consResID2344,raceID238,consID3,16,NULL
consResID2345,raceID238,consID6,6,NULL
consResID2346,raceID238,consID22,4,NULL
consResID2347,raceID238,consID15,0,NULL
consResID2348,raceID238,consID17,0,NULL
consResID2349,raceID238,consID27,0,NULL
consResID2350,raceID238,consID25,0,NULL
consResID2351,raceID238,consID1,0,NULL
consResID2352,raceID238,consID29,0,NULL
consResID2353,raceID238,consID18,0,NULL
consResID2354,raceID239,consID3,10,NULL
consResID2355,raceID239,consID6,6,NULL
consResID2356,raceID239,consID1,4,NULL
consResID2357,raceID239,consID22,3,NULL
consResID2358,raceID239,consID17,2,NULL
consResID2359,raceID239,consID15,1,NULL
consResID2360,raceID239,consID27,0,NULL
consResID2361,raceID239,consID29,0,NULL
consResID2362,raceID239,consID18,0,NULL
consResID2363,raceID239,consID25,0,NULL
consResID2364,raceID240,consID22,10,NULL
consResID2365,raceID240,consID3,6,NULL
consResID2366,raceID240,consID6,6,NULL
consResID2367,raceID240,consID1,4,NULL
consResID2368,raceID240,consID25,0,NULL
consResID2369,raceID240,consID27,0,NULL
consResID2370,raceID240,consID30,0,NULL
consResID2371,raceID240,consID28,0,NULL
consResID2372,raceID240,consID29,0,NULL
consResID2373,raceID240,consID18,0,NULL
consResID2374,raceID240,consID15,0,NULL
consResID2375,raceID240,consID17,0,NULL
consResID2376,raceID240,consID31,0,NULL
consResID2377,raceID241,consID3,10,NULL
consResID2378,raceID241,consID6,7,NULL
consResID2379,raceID241,consID22,7,NULL
consResID2380,raceID241,consID15,2,NULL
consResID2381,raceID241,consID27,0,NULL
consResID2382,raceID241,consID25,0,NULL
consResID2383,raceID241,consID31,0,NULL
consResID2384,raceID241,consID28,0,NULL
consResID2385,raceID241,consID18,0,NULL
consResID2386,raceID241,consID29,0,NULL
consResID2387,raceID241,consID17,0,NULL
consResID2388,raceID241,consID1,0,NULL
consResID2389,raceID241,consID30,0,NULL
consResID2390,raceID242,consID3,13,NULL
consResID2391,raceID242,consID6,10,NULL
consResID2392,raceID242,consID1,2,NULL
consResID2393,raceID242,consID15,1,NULL
consResID2394,raceID242,consID22,0,NULL
consResID2395,raceID242,consID17,0,NULL
consResID2396,raceID242,consID27,0,NULL
consResID2397,raceID242,consID18,0,NULL
consResID2398,raceID242,consID29,0,NULL
consResID2399,raceID242,consID28,0,NULL
consResID2400,raceID242,consID30,0,NULL
consResID2401,raceID242,consID31,0,NULL
consResID2402,raceID242,consID25,0,NULL
consResID2403,raceID243,consID22,16,NULL
consResID2404,raceID243,consID6,4,NULL
consResID2405,raceID243,consID3,3,NULL
consResID2406,raceID243,consID17,2,NULL
consResID2407,raceID243,consID27,1,NULL
consResID2408,raceID243,consID15,0,NULL
consResID2409,raceID243,consID25,0,NULL
consResID2410,raceID243,consID29,0,NULL
consResID2411,raceID243,consID31,0,NULL
consResID2412,raceID243,consID18,0,NULL
consResID2413,raceID243,consID1,0,NULL
consResID2414,raceID243,consID30,0,NULL
consResID2415,raceID243,consID28,0,NULL
consResID2416,raceID244,consID22,13,NULL
consResID2417,raceID244,consID3,6,NULL
consResID2418,raceID244,consID6,4,NULL
consResID2419,raceID244,consID1,2,NULL
consResID2420,raceID244,consID15,1,NULL
consResID2421,raceID244,consID18,0,NULL
consResID2422,raceID244,consID29,0,NULL
consResID2423,raceID244,consID28,0,NULL
consResID2424,raceID244,consID27,0,NULL
consResID2425,raceID244,consID25,0,NULL
consResID2426,raceID244,consID17,0,NULL
consResID2427,raceID244,consID30,0,NULL
consResID2428,raceID244,consID31,0,NULL
consResID2429,raceID245,consID6,10,NULL
consResID2430,raceID245,consID17,10,NULL
consResID2431,raceID245,consID27,3,NULL
consResID2432,raceID245,consID22,2,NULL
consResID2433,raceID245,consID29,1,NULL
consResID2434,raceID245,consID25,0,NULL
consResID2435,raceID245,consID18,0,NULL
consResID2436,raceID245,consID28,0,NULL
consResID2437,raceID245,consID3,0,NULL
consResID2438,raceID245,consID1,0,NULL
consResID2439,raceID245,consID30,0,NULL
consResID2440,raceID245,consID15,0,NULL
consResID2441,raceID246,consID22,10,NULL
consResID2442,raceID246,consID3,10,NULL
consResID2443,raceID246,consID27,3,NULL
consResID2444,raceID246,consID6,2,NULL
consResID2445,raceID246,consID17,1,NULL
consResID2446,raceID246,consID1,0,NULL
consResID2447,raceID246,consID15,0,NULL
consResID2448,raceID246,consID18,0,NULL
consResID2449,raceID246,consID29,0,NULL
consResID2450,raceID246,consID25,0,NULL
consResID2451,raceID246,consID28,0,NULL
consResID2452,raceID246,consID30,0,NULL
consResID2453,raceID247,consID22,10,NULL
consResID2454,raceID247,consID6,6,NULL
consResID2455,raceID247,consID3,4,NULL
consResID2456,raceID247,consID27,3,NULL
consResID2457,raceID247,consID1,2,NULL
consResID2458,raceID247,consID15,1,NULL
consResID2459,raceID247,consID18,0,NULL
consResID2460,raceID247,consID25,0,NULL
consResID2461,raceID247,consID17,0,NULL
consResID2462,raceID247,consID30,0,NULL
consResID2463,raceID247,consID28,0,NULL
consResID2464,raceID247,consID29,0,NULL
consResID2465,raceID248,consID22,13,NULL
consResID2466,raceID248,consID3,6,NULL
consResID2467,raceID248,consID6,4,NULL
consResID2468,raceID248,consID15,2,NULL
consResID2469,raceID248,consID27,1,NULL
consResID2470,raceID248,consID25,0,NULL
consResID2471,raceID248,consID30,0,NULL
consResID2472,raceID248,consID17,0,NULL
consResID2473,raceID248,consID1,0,NULL
consResID2474,raceID248,consID18,0,NULL
consResID2475,raceID248,consID28,0,NULL
consResID2476,raceID248,consID29,0,NULL
consResID2477,raceID249,consID3,16,NULL
consResID2478,raceID249,consID6,4,NULL
consResID2479,raceID249,consID22,3,NULL
consResID2480,raceID249,consID15,2,NULL
consResID2481,raceID249,consID27,1,NULL
consResID2482,raceID249,consID17,0,NULL
consResID2483,raceID249,consID18,0,NULL
consResID2484,raceID249,consID30,0,NULL
consResID2485,raceID249,consID25,0,NULL
consResID2486,raceID249,consID1,0,NULL
consResID2487,raceID249,consID29,0,NULL
consResID2488,raceID249,consID28,0,NULL
consResID2489,raceID250,consID22,10,NULL
consResID2490,raceID250,consID3,6,NULL
consResID2491,raceID250,consID27,4,NULL
consResID2492,raceID250,consID15,3,NULL
consResID2493,raceID250,consID1,2,NULL
consResID2494,raceID250,consID17,1,NULL
consResID2495,raceID250,consID25,0,NULL
consResID2496,raceID250,consID18,0,NULL
consResID2497,raceID250,consID29,0,NULL
consResID2498,raceID250,consID28,0,NULL
consResID2499,raceID250,consID30,0,NULL
consResID2500,raceID250,consID6,0,NULL
consResID2501,raceID251,consID22,10,NULL
consResID2502,raceID251,consID1,9,NULL
consResID2503,raceID251,consID15,5,NULL
consResID2504,raceID251,consID25,2,NULL
consResID2505,raceID251,consID29,0,NULL
consResID2506,raceID251,consID28,0,NULL
consResID2507,raceID251,consID6,0,NULL
consResID2508,raceID251,consID17,0,NULL
consResID2509,raceID251,consID18,0,NULL
consResID2510,raceID251,consID3,0,NULL
consResID2511,raceID251,consID27,0,NULL
consResID2512,raceID251,consID30,0,NULL
consResID2513,raceID252,consID3,14,NULL
consResID2514,raceID252,consID22,6,NULL
consResID2515,raceID252,consID6,5,NULL
consResID2516,raceID252,consID15,1,NULL
consResID2517,raceID252,consID27,0,NULL
consResID2518,raceID252,consID1,0,NULL
consResID2519,raceID252,consID17,0,NULL
consResID2520,raceID252,consID25,0,NULL
consResID2521,raceID252,consID18,0,NULL
consResID2522,raceID252,consID29,0,NULL
consResID2523,raceID252,consID28,0,NULL
consResID2524,raceID252,consID30,0,NULL
consResID2525,raceID253,consID22,12,NULL
consResID2526,raceID253,consID6,6,NULL
