resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
resultIDresultID13333,raceIDraceID546,driverIDdriverID187,consIDconsID34,7,6,,D,17,0,33,,,,,,,2
resultIDresultID13334,raceIDraceID546,driverIDdriverID254,consIDconsID58,16,20,,R,18,0,27,,,,,,,6
resultIDresultID13335,raceIDraceID546,driverIDdriverID237,consIDconsID37,9,22,,R,19,0,15,,,,,,,6
resultIDresultID13336,raceIDraceID546,driverIDdriverID199,consIDconsID6,12,4,,R,20,0,5,,,,,,,3
resultIDresultID13337,raceIDraceID546,driverIDdriverID239,consIDconsID37,30,21,,R,21,0,4,,,,,,,3
resultIDresultID13338,raceIDraceID546,driverIDdriverID230,consIDconsID63,19,11,,R,22,0,0,,,,,,,3
resultIDresultID13339,raceIDraceID547,driverIDdriverID207,consIDconsID32,5,1,1,1,1,9,75,42:52.2,6172220,,,,,1
resultIDresultID13340,raceIDraceID547,driverIDdriverID199,consIDconsID6,12,4,2,2,2,6,75,15.85,6188070,,,,,1
resultIDresultID13341,raceIDraceID547,driverIDdriverID222,consIDconsID59,20,5,3,3,3,4,75,24.51,6196730,,,,,1
resultIDresultID13342,raceIDraceID547,driverIDdriverID200,consIDconsID1,2,9,4,4,4,3,75,24.87,6197090,,,,,1
resultIDresultID13343,raceIDraceID547,driverIDdriverID255,consIDconsID32,6,12,5,5,5,2,75,+1:05.83,6238050,,,,,1
resultIDresultID13344,raceIDraceID547,driverIDdriverID233,consIDconsID34,8,13,6,6,6,1,74,,,,,,,11
resultIDresultID13345,raceIDraceID547,driverIDdriverID172,consIDconsID27,26,2,7,7,7,0,74,,,,,,,11
resultIDresultID13346,raceIDraceID547,driverIDdriverID238,consIDconsID25,3,15,8,8,8,0,74,,,,,,,11
resultIDresultID13347,raceIDraceID547,driverIDdriverID246,consIDconsID63,18,20,9,9,9,0,73,,,,,,,12
resultIDresultID13348,raceIDraceID547,driverIDdriverID239,consIDconsID37,30,28,10,10,10,0,72,,,,,,,13
resultIDresultID13349,raceIDraceID547,driverIDdriverID251,consIDconsID37,10,17,11,11,11,0,72,,,,,,,13
resultIDresultID13350,raceIDraceID547,driverIDdriverID258,consIDconsID37,27,22,12,12,12,0,71,,,,,,,14
resultIDresultID13351,raceIDraceID547,driverIDdriverID208,consIDconsID1,36,23,13,13,13,0,70,,,,,,,15
resultIDresultID13352,raceIDraceID547,driverIDdriverID224,consIDconsID56,28,19,14,14,14,0,70,,,,,,,15
resultIDresultID13353,raceIDraceID547,driverIDdriverID187,consIDconsID34,7,6,,R,15,0,64,,,,,,,69
resultIDresultID13354,raceIDraceID547,driverIDdriverID178,consIDconsID58,17,14,,R,16,0,56,,,,,,,3
resultIDresultID13355,raceIDraceID547,driverIDdriverID211,consIDconsID64,24,16,,R,17,0,32,,,,,,,3
resultIDresultID13356,raceIDraceID547,driverIDdriverID229,consIDconsID64,25,10,,R,18,0,29,,,,,,,21
resultIDresultID13357,raceIDraceID547,driverIDdriverID254,consIDconsID58,16,24,,R,19,0,25,,,,,,,5
resultIDresultID13358,raceIDraceID547,driverIDdriverID232,consIDconsID37,37,21,,R,20,0,16,,,,,,,22
resultIDresultID13359,raceIDraceID547,driverIDdriverID221,consIDconsID25,4,10,,R,21,0,12,,,,,,,5
resultIDresultID13360,raceIDraceID547,driverIDdriverID231,consIDconsID1,1,7,,R,22,0,10,,,,,,,5
resultIDresultID13361,raceIDraceID547,driverIDdriverID223,consIDconsID57,22,8,,R,23,0,9,,,,,,,3
resultIDresultID13362,raceIDraceID547,driverIDdriverID230,consIDconsID63,19,11,,R,24,0,9,,,,,,,3
resultIDresultID13363,raceIDraceID547,driverIDdriverID182,consIDconsID6,11,3,,R,25,0,0,,,,,,,73
resultIDresultID13364,raceIDraceID547,driverIDdriverID197,consIDconsID67,34,0,,F,26,0,0,,,,,,,81
resultIDresultID13365,raceIDraceID547,driverIDdriverID237,consIDconsID37,9,0,,F,27,0,0,,,,,,,81
resultIDresultID13366,raceIDraceID547,driverIDdriverID257,consIDconsID37,33,0,,F,28,0,0,,,,,,,81
resultIDresultID13367,raceIDraceID547,driverIDdriverID205,consIDconsID37,38,0,,F,29,0,0,,,,,,,81
resultIDresultID13368,raceIDraceID547,driverIDdriverID259,consIDconsID68,31,0,,F,30,0,0,,,,,,,81
resultIDresultID13369,raceIDraceID547,driverIDdriverID260,consIDconsID66,35,0,,F,31,0,0,,,,,,,81
resultIDresultID13370,raceIDraceID548,driverIDdriverID222,consIDconsID59,20,2,1,1,1,9,76,57:52.8,7072770,,,,,1
resultIDresultID13371,raceIDraceID548,driverIDdriverID182,consIDconsID6,11,6,2,2,2,6,76,0.889,7073659,,,,,1
resultIDresultID13372,raceIDraceID548,driverIDdriverID199,consIDconsID6,12,3,3,3,3,4,76,32.8,7105570,,,,,1
resultIDresultID13373,raceIDraceID548,driverIDdriverID200,consIDconsID1,2,9,4,4,4,3,76,34.6,7107370,,,,,1
resultIDresultID13374,raceIDraceID548,driverIDdriverID207,consIDconsID32,5,10,5,5,5,2,76,35.55,7108320,,,,,1
resultIDresultID13375,raceIDraceID548,driverIDdriverID178,consIDconsID58,17,11,6,6,6,1,76,36.61,7109380,,,,,1
resultIDresultID13376,raceIDraceID548,driverIDdriverID172,consIDconsID27,26,16,7,7,7,0,76,+1:04.44,7137210,,,,,1
resultIDresultID13377,raceIDraceID548,driverIDdriverID230,consIDconsID63,19,14,8,8,8,0,76,+1:08.64,7141410,,,,,1
resultIDresultID13378,raceIDraceID548,driverIDdriverID119,consIDconsID58,16,15,9,9,9,0,75,,,,,,,11
resultIDresultID13379,raceIDraceID548,driverIDdriverID235,consIDconsID57,22,17,10,10,10,0,75,,,,,,,11
resultIDresultID13380,raceIDraceID548,driverIDdriverID197,consIDconsID67,34,12,11,11,11,0,74,,,,,,,12
resultIDresultID13381,raceIDraceID548,driverIDdriverID211,consIDconsID64,24,20,12,12,12,0,73,,,,,,,13
resultIDresultID13382,raceIDraceID548,driverIDdriverID255,consIDconsID32,6,13,,R,13,0,51,,,,,,,6
resultIDresultID13383,raceIDraceID548,driverIDdriverID187,consIDconsID34,7,1,,R,14,0,48,,,,,,,6
resultIDresultID13384,raceIDraceID548,driverIDdriverID221,consIDconsID25,4,8,,R,15,0,46,,,,,,,6
resultIDresultID13385,raceIDraceID548,driverIDdriverID246,consIDconsID63,18,19,,R,16,0,41,,,,,,,69
resultIDresultID13386,raceIDraceID548,driverIDdriverID224,consIDconsID56,28,18,,R,17,0,37,,,,,,,5
resultIDresultID13387,raceIDraceID548,driverIDdriverID231,consIDconsID1,1,7,,R,18,0,25,,,,,,,5
resultIDresultID13388,raceIDraceID548,driverIDdriverID233,consIDconsID34,8,5,,R,19,0,19,,,,,,,10
resultIDresultID13389,raceIDraceID548,driverIDdriverID238,consIDconsID25,3,4,,R,20,0,10,,,,,,,23
resultIDresultID13390,raceIDraceID548,driverIDdriverID232,consIDconsID37,37,0,,F,21,0,0,,,,,,,81
resultIDresultID13391,raceIDraceID548,driverIDdriverID257,consIDconsID37,33,0,,F,22,0,0,,,,,,,81
resultIDresultID13392,raceIDraceID548,driverIDdriverID229,consIDconsID64,25,0,,F,23,0,0,,,,,,,81
resultIDresultID13393,raceIDraceID548,driverIDdriverID223,consIDconsID57,22,0,,F,24,0,0,,,,,,,81
resultIDresultID13394,raceIDraceID548,driverIDdriverID237,consIDconsID37,9,0,,F,25,0,0,,,,,,,81
resultIDresultID13395,raceIDraceID548,driverIDdriverID251,consIDconsID37,10,0,,F,26,0,0,,,,,,,81
resultIDresultID13396,raceIDraceID549,driverIDdriverID255,consIDconsID32,6,3,1,1,1,9,70,55:05.7,6905710,,,,,1
resultIDresultID13397,raceIDraceID549,driverIDdriverID182,consIDconsID6,11,11,2,2,2,6,70,14.19,6919900,,,,,1
resultIDresultID13398,raceIDraceID549,driverIDdriverID238,consIDconsID25,3,8,3,3,3,4,70,19.95,6925660,,,,,1
resultIDresultID13399,raceIDraceID549,driverIDdriverID230,consIDconsID63,19,12,4,4,4,3,70,24.98,6930690,,,,,1
resultIDresultID13400,raceIDraceID549,driverIDdriverID178,consIDconsID58,17,17,5,5,5,2,70,+1:15.47,6981180,,,,,1
resultIDresultID13401,raceIDraceID549,driverIDdriverID233,consIDconsID34,8,18,6,6,6,1,69,,,,,,,11
resultIDresultID13402,raceIDraceID549,driverIDdriverID231,consIDconsID1,1,9,7,7,7,0,69,,,,,,,11
resultIDresultID13403,raceIDraceID549,driverIDdriverID221,consIDconsID25,4,5,8,8,8,0,69,,,,,,,11
resultIDresultID13404,raceIDraceID549,driverIDdriverID229,consIDconsID64,25,25,9,9,9,0,69,,,,,,,11
resultIDresultID13405,raceIDraceID549,driverIDdriverID258,consIDconsID37,27,24,10,10,10,0,68,,,,,,,12
resultIDresultID13406,raceIDraceID549,driverIDdriverID197,consIDconsID67,34,26,11,11,11,0,68,,,,,,,12
resultIDresultID13407,raceIDraceID549,driverIDdriverID256,consIDconsID63,18,23,12,12,12,0,67,,,,,,,13
resultIDresultID13408,raceIDraceID549,driverIDdriverID259,consIDconsID68,31,20,13,13,13,0,67,,,,,,,13
resultIDresultID13409,raceIDraceID549,driverIDdriverID232,consIDconsID37,37,14,14,14,14,0,65,,,,,,,15
resultIDresultID13410,raceIDraceID549,driverIDdriverID257,consIDconsID37,33,27,,N,15,0,63,,,,,,,62
resultIDresultID13411,raceIDraceID549,driverIDdriverID222,consIDconsID59,20,4,,R,16,0,62,,,,,,,5
resultIDresultID13412,raceIDraceID549,driverIDdriverID200,consIDconsID1,2,6,,R,17,0,39,,,,,,,3
resultIDresultID13413,raceIDraceID549,driverIDdriverID172,consIDconsID27,26,10,,R,18,0,32,,,,,,,5
resultIDresultID13414,raceIDraceID549,driverIDdriverID223,consIDconsID57,22,13,,R,19,0,29,,,,,,,5
resultIDresultID13415,raceIDraceID549,driverIDdriverID199,consIDconsID6,12,7,,R,20,0,14,,,,,,,3
resultIDresultID13416,raceIDraceID549,driverIDdriverID211,consIDconsID64,24,19,,R,21,0,14,,,,,,,3
resultIDresultID13417,raceIDraceID549,driverIDdriverID119,consIDconsID58,16,15,,R,22,0,12,,,,,,,3
resultIDresultID13418,raceIDraceID549,driverIDdriverID251,consIDconsID37,10,21,,R,23,0,8,,,,,,,3
resultIDresultID13419,raceIDraceID549,driverIDdriverID224,consIDconsID56,28,16,,R,24,0,2,,,,,,,10
resultIDresultID13420,raceIDraceID549,driverIDdriverID207,consIDconsID32,5,1,,R,25,0,0,,,,,,,3
resultIDresultID13421,raceIDraceID549,driverIDdriverID187,consIDconsID34,7,2,,R,26,0,0,,,,,,,3
resultIDresultID13422,raceIDraceID549,driverIDdriverID208,consIDconsID1,36,0,,F,27,0,0,,,,,,,81
resultIDresultID13423,raceIDraceID549,driverIDdriverID237,consIDconsID37,9,0,,F,28,0,0,,,,,,,81
resultIDresultID13424,raceIDraceID549,driverIDdriverID260,consIDconsID66,35,0,,F,29,0,0,,,,,,,81
resultIDresultID13425,raceIDraceID549,driverIDdriverID261,consIDconsID37,38,0,,F,30,0,0,,,,,,,81
resultIDresultID13426,raceIDraceID549,driverIDdriverID212,consIDconsID64,39,0,,F,31,0,0,,,,,,,81
resultIDresultID13427,raceIDraceID550,driverIDdriverID172,consIDconsID27,26,8,1,1,1,9,72,46:56.4,6416400,,,,,1
resultIDresultID13428,raceIDraceID550,driverIDdriverID200,consIDconsID1,2,9,2,2,2,6,72,8.449,6424849,,,,,1
resultIDresultID13429,raceIDraceID550,driverIDdriverID199,consIDconsID6,12,12,3,3,3,4,72,14.369,6430769,,,,,1
resultIDresultID13430,raceIDraceID550,driverIDdriverID221,consIDconsID25,4,6,4,4,4,3,72,16.308,6432708,,,,,1
resultIDresultID13431,raceIDraceID550,driverIDdriverID187,consIDconsID34,7,2,5,5,5,2,72,18.735,6435135,,,,,1
resultIDresultID13432,raceIDraceID550,driverIDdriverID207,consIDconsID32,5,1,6,6,6,1,72,25.277,6441677,,,,,1
resultIDresultID13433,raceIDraceID550,driverIDdriverID223,consIDconsID57,22,14,7,7,7,0,72,31.266,6447666,,,,,1
resultIDresultID13434,raceIDraceID550,driverIDdriverID197,consIDconsID67,34,17,8,8,8,0,72,+1:04.567,6480967,,,,,1
resultIDresultID13435,raceIDraceID550,driverIDdriverID262,consIDconsID58,16,16,9,9,9,0,72,+1:22.479,6498879,,,,,1
resultIDresultID13436,raceIDraceID550,driverIDdriverID233,consIDconsID34,8,5,10,10,10,0,71,,,,,,,11
resultIDresultID13437,raceIDraceID550,driverIDdriverID239,consIDconsID1,30,22,11,11,11,0,71,,,,,,,11
resultIDresultID13438,raceIDraceID550,driverIDdriverID231,consIDconsID1,1,3,12,12,12,0,71,,,,,,,11
resultIDresultID13439,raceIDraceID550,driverIDdriverID211,consIDconsID64,24,24,13,13,13,0,71,,,,,,,11
resultIDresultID13440,raceIDraceID550,driverIDdriverID259,consIDconsID68,31,19,14,14,14,0,70,,,,,,,12
resultIDresultID13441,raceIDraceID550,driverIDdriverID258,consIDconsID37,27,20,15,15,15,0,69,,,,,,,13
resultIDresultID13442,raceIDraceID550,driverIDdriverID229,consIDconsID64,25,23,16,16,16,0,68,,,,,,,14
resultIDresultID13443,raceIDraceID550,driverIDdriverID178,consIDconsID58,17,11,17,17,17,0,67,,,,,,,15
resultIDresultID13444,raceIDraceID550,driverIDdriverID224,consIDconsID56,28,18,18,18,18,0,66,,,,,,,16
resultIDresultID13445,raceIDraceID550,driverIDdriverID255,consIDconsID32,6,7,19,19,19,0,64,,,,,,,67
resultIDresultID13446,raceIDraceID550,driverIDdriverID251,consIDconsID37,10,21,,R,20,0,61,,,,,,,7
resultIDresultID13447,raceIDraceID550,driverIDdriverID230,consIDconsID63,19,13,,R,21,0,52,,,,,,,32
resultIDresultID13448,raceIDraceID550,driverIDdriverID182,consIDconsID6,11,15,,R,22,0,47,,,,,,,64
resultIDresultID13449,raceIDraceID550,driverIDdriverID222,consIDconsID59,20,4,,R,23,0,29,,,,,,,3
resultIDresultID13450,raceIDraceID550,driverIDdriverID238,consIDconsID25,3,10,,R,24,0,7,,,,,,,80
resultIDresultID13451,raceIDraceID550,driverIDdriverID237,consIDconsID37,9,0,,F,25,0,0,,,,,,,81
resultIDresultID13452,raceIDraceID550,driverIDdriverID208,consIDconsID1,36,0,,F,26,0,0,,,,,,,81
resultIDresultID13453,raceIDraceID550,driverIDdriverID256,consIDconsID63,18,0,,F,27,0,0,,,,,,,81
resultIDresultID13454,raceIDraceID550,driverIDdriverID257,consIDconsID37,33,0,,F,28,0,0,,,,,,,81
resultIDresultID13455,raceIDraceID550,driverIDdriverID212,consIDconsID64,39,0,,F,29,0,0,,,,,,,81
resultIDresultID13456,raceIDraceID550,driverIDdriverID260,consIDconsID66,35,0,,F,30,0,0,,,,,,,81
resultIDresultID13457,raceIDraceID550,driverIDdriverID263,consIDconsID37,32,0,,F,31,0,0,,,,,,,81
resultIDresultID13458,raceIDraceID551,driverIDdriverID207,consIDconsID32,5,1,1,1,1,9,80,39:40.1,5980130,,,,,1
resultIDresultID13459,raceIDraceID551,driverIDdriverID187,consIDconsID34,7,4,2,2,2,6,80,1.55,5981680,,,,,1
resultIDresultID13460,raceIDraceID551,driverIDdriverID231,consIDconsID1,1,2,3,3,3,4,80,33.87,6014000,,,,,1
resultIDresultID13461,raceIDraceID551,driverIDdriverID255,consIDconsID32,6,3,4,4,4,3,80,+1:11.08,6051210,,,,,1
resultIDresultID13462,raceIDraceID551,driverIDdriverID182,consIDconsID6,11,9,5,5,5,2,80,+1:14.15,6054280,,,,,1
resultIDresultID13463,raceIDraceID551,driverIDdriverID199,consIDconsID6,12,6,6,6,6,1,79,,,,,,,11
resultIDresultID13464,raceIDraceID551,driverIDdriverID223,consIDconsID57,22,16,7,7,7,0,79,,,,,,,11
resultIDresultID13465,raceIDraceID551,driverIDdriverID172,consIDconsID27,26,5,8,8,8,0,78,,,,,,,12
resultIDresultID13466,raceIDraceID551,driverIDdriverID200,consIDconsID1,2,7,9,9,9,0,78,,,,,,,12
resultIDresultID13467,raceIDraceID551,driverIDdriverID211,consIDconsID64,24,14,10,10,10,0,78,,,,,,,12
resultIDresultID13468,raceIDraceID551,driverIDdriverID224,consIDconsID56,28,22,11,11,11,0,77,,,,,,,13
resultIDresultID13469,raceIDraceID551,driverIDdriverID238,consIDconsID25,3,17,12,12,12,0,77,,,,,,,13
resultIDresultID13470,raceIDraceID551,driverIDdriverID230,consIDconsID63,19,11,13,13,13,0,77,,,,,,,13
resultIDresultID13471,raceIDraceID551,driverIDdriverID251,consIDconsID37,10,20,,N,14,0,69,,,,,,,62
resultIDresultID13472,raceIDraceID551,driverIDdriverID222,consIDconsID59,20,8,,R,15,0,66,,,,,,,3
resultIDresultID13473,raceIDraceID551,driverIDdriverID233,consIDconsID34,8,13,,R,16,0,64,,,,,,,3
resultIDresultID13474,raceIDraceID551,driverIDdriverID178,consIDconsID58,17,10,,R,17,0,60,,,,,,,7
resultIDresultID13475,raceIDraceID551,driverIDdriverID232,consIDconsID37,37,18,,R,18,0,27,,,,,,,6
resultIDresultID13476,raceIDraceID551,driverIDdriverID221,consIDconsID25,4,12,,R,19,0,21,,,,,,,3
resultIDresultID13477,raceIDraceID551,driverIDdriverID119,consIDconsID58,16,15,,R,20,0,6,,,,,,,5
resultIDresultID13478,raceIDraceID551,driverIDdriverID259,consIDconsID68,31,21,,R,21,0,5,,,,,,,3
resultIDresultID13479,raceIDraceID551,driverIDdriverID197,consIDconsID67,34,19,,R,22,0,4,,,,,,,3
resultIDresultID13480,raceIDraceID551,driverIDdriverID237,consIDconsID37,9,0,,F,23,0,0,,,,,,,81
resultIDresultID13481,raceIDraceID551,driverIDdriverID258,consIDconsID37,27,0,,F,24,0,0,,,,,,,81
resultIDresultID13482,raceIDraceID551,driverIDdriverID239,consIDconsID1,30,0,,F,25,0,0,,,,,,,81
resultIDresultID13483,raceIDraceID551,driverIDdriverID229,consIDconsID64,25,0,,F,26,0,0,,,,,,,81
resultIDresultID13484,raceIDraceID551,driverIDdriverID256,consIDconsID63,18,0,,F,27,0,0,,,,,,,81
resultIDresultID13485,raceIDraceID551,driverIDdriverID212,consIDconsID64,39,0,,F,28,0,0,,,,,,,81
resultIDresultID13486,raceIDraceID551,driverIDdriverID175,consIDconsID63,18,0,,F,29,0,0,,,,,,,81
resultIDresultID13487,raceIDraceID551,driverIDdriverID260,consIDconsID66,35,0,,F,30,0,0,,,,,,,81
resultIDresultID13488,raceIDraceID552,driverIDdriverID231,consIDconsID1,1,1,1,1,1,9,68,31:46.1,5506060,,,,,1
resultIDresultID13489,raceIDraceID552,driverIDdriverID182,consIDconsID6,11,3,2,2,2,6,68,18.31,5524370,,,,,1
resultIDresultID13490,raceIDraceID552,driverIDdriverID255,consIDconsID32,6,5,3,3,3,4,68,19.57,5525630,,,,,1
resultIDresultID13491,raceIDraceID552,driverIDdriverID200,consIDconsID1,2,11,4,4,4,3,68,47.76,5553820,,,,,1
resultIDresultID13492,raceIDraceID552,driverIDdriverID233,consIDconsID34,8,7,5,5,5,2,68,+1:11.73,5577790,,,,,1
resultIDresultID13493,raceIDraceID552,driverIDdriverID172,consIDconsID27,26,15,6,6,6,1,67,,,,,,,11
resultIDresultID13494,raceIDraceID552,driverIDdriverID178,consIDconsID58,17,12,7,7,7,0,67,,,,,,,11
resultIDresultID13495,raceIDraceID552,driverIDdriverID230,consIDconsID63,19,8,8,8,8,0,67,,,,,,,11
resultIDresultID13496,raceIDraceID552,driverIDdriverID197,consIDconsID67,34,20,9,9,9,0,67,,,,,,,11
resultIDresultID13497,raceIDraceID552,driverIDdriverID258,consIDconsID37,27,26,10,10,10,0,66,,,,,,,12
resultIDresultID13498,raceIDraceID552,driverIDdriverID203,consIDconsID1,40,9,11,11,11,0,66,,,,,,,12
resultIDresultID13499,raceIDraceID552,driverIDdriverID267,consIDconsID63,18,23,12,12,12,0,66,,,,,,,12
resultIDresultID13500,raceIDraceID552,driverIDdriverID239,consIDconsID1,30,19,13,13,13,0,64,,,,,,,14
resultIDresultID13501,raceIDraceID552,driverIDdriverID207,consIDconsID32,5,6,14,14,14,0,62,,,,,,,5
resultIDresultID13502,raceIDraceID552,driverIDdriverID199,consIDconsID6,12,14,15,15,15,0,62,,,,,,,16
resultIDresultID13503,raceIDraceID552,driverIDdriverID187,consIDconsID34,7,2,,R,16,0,60,,,,,,,69
resultIDresultID13504,raceIDraceID552,driverIDdriverID222,consIDconsID59,20,4,,R,17,0,59,,,,,,,5
resultIDresultID13505,raceIDraceID552,driverIDdriverID224,consIDconsID56,28,22,,R,18,0,42,,,,,,,37
resultIDresultID13506,raceIDraceID552,driverIDdriverID232,consIDconsID37,37,17,,R,19,0,28,,,,,,,7
resultIDresultID13507,raceIDraceID552,driverIDdriverID119,consIDconsID58,16,25,,R,20,0,20,,,,,,,32
resultIDresultID13508,raceIDraceID552,driverIDdriverID221,consIDconsID25,4,18,,R,21,0,16,,,,,,,23
resultIDresultID13509,raceIDraceID552,driverIDdriverID219,consIDconsID4,15,21,,R,22,0,16,,,,,,,101
resultIDresultID13510,raceIDraceID552,driverIDdriverID251,consIDconsID37,10,24,,R,23,0,6,,,,,,,3
resultIDresultID13511,raceIDraceID552,driverIDdriverID238,consIDconsID25,3,16,,R,24,0,3,,,,,,,5
resultIDresultID13512,raceIDraceID552,driverIDdriverID175,consIDconsID57,23,10,,R,25,0,3,,,,,,,10
resultIDresultID13513,raceIDraceID552,driverIDdriverID211,consIDconsID64,24,13,,R,26,0,0,,,,,,,3
resultIDresultID13514,raceIDraceID552,driverIDdriverID237,consIDconsID37,9,0,,F,27,0,0,,,,,,,81
resultIDresultID13515,raceIDraceID552,driverIDdriverID223,consIDconsID57,22,0,,F,28,0,0,,,,,,,81
resultIDresultID13516,raceIDraceID552,driverIDdriverID205,consIDconsID37,38,0,,F,29,0,0,,,,,,,81
resultIDresultID13517,raceIDraceID552,driverIDdriverID208,consIDconsID1,36,0,,F,30,0,0,,,,,,,81
resultIDresultID13518,raceIDraceID552,driverIDdriverID259,consIDconsID68,31,0,,F,31,0,0,,,,,,,97
resultIDresultID13519,raceIDraceID552,driverIDdriverID264,consIDconsID37,33,0,,F,32,0,0,,,,,,,97
resultIDresultID13520,raceIDraceID552,driverIDdriverID265,consIDconsID66,35,0,,F,33,0,0,,,,,,,97
resultIDresultID13521,raceIDraceID552,driverIDdriverID245,consIDconsID63,44,0,,F,34,0,0,,,,,,,97
resultIDresultID13522,raceIDraceID552,driverIDdriverID266,consIDconsID69,45,0,,F,35,0,0,,,,,,,97
resultIDresultID13523,raceIDraceID552,driverIDdriverID263,consIDconsID37,32,0,,F,36,0,0,,,,,,,97
resultIDresultID13524,raceIDraceID553,driverIDdriverID182,consIDconsID6,11,3,1,1,1,9,47,31:49.3,5509300,,,,,1
resultIDresultID13525,raceIDraceID553,driverIDdriverID222,consIDconsID59,20,1,2,2,2,6,47,14.33,5523630,,,,,1
resultIDresultID13526,raceIDraceID553,driverIDdriverID233,consIDconsID34,8,5,3,3,3,4,47,20.9,5530200,,,,,1
resultIDresultID13527,raceIDraceID553,driverIDdriverID199,consIDconsID6,12,8,4,4,4,3,47,60.27,5569570,,,,,1
resultIDresultID13528,raceIDraceID553,driverIDdriverID230,consIDconsID63,19,10,5,5,5,2,47,87.37,5596670,,,,,1
resultIDresultID13529,raceIDraceID553,driverIDdriverID175,consIDconsID57,23,11,6,6,6,1,47,89.81,5599110,,,,,1
resultIDresultID13530,raceIDraceID553,driverIDdriverID267,consIDconsID63,18,19,7,7,7,0,46,,,,,,,11
resultIDresultID13531,raceIDraceID553,driverIDdriverID237,consIDconsID37,9,20,8,8,8,0,46,,,,,,,11
resultIDresultID13532,raceIDraceID553,driverIDdriverID238,consIDconsID25,3,14,9,9,9,0,42,,,,,,,5
resultIDresultID13533,raceIDraceID553,driverIDdriverID119,consIDconsID58,16,16,10,10,10,0,42,,,,,,,36
resultIDresultID13534,raceIDraceID553,driverIDdriverID211,consIDconsID64,24,23,,R,11,0,40,,,,,,,3
resultIDresultID13535,raceIDraceID553,driverIDdriverID207,consIDconsID32,5,7,,R,12,0,34,,,,,,,5
resultIDresultID13536,raceIDraceID553,driverIDdriverID231,consIDconsID1,1,4,,R,13,0,32,,,,,,,48
resultIDresultID13537,raceIDraceID553,driverIDdriverID255,consIDconsID32,6,9,,R,14,0,31,,,,,,,5
resultIDresultID13538,raceIDraceID553,driverIDdriverID200,consIDconsID1,2,13,,R,15,0,26,,,,,,,6
resultIDresultID13539,raceIDraceID553,driverIDdriverID221,consIDconsID25,4,15,,R,16,0,22,,,,,,,5
resultIDresultID13540,raceIDraceID553,driverIDdriverID172,consIDconsID27,26,6,,R,17,0,21,,,,,,,5
resultIDresultID13541,raceIDraceID553,driverIDdriverID212,consIDconsID64,25,24,,R,18,0,20,,,,,,,5
resultIDresultID13542,raceIDraceID553,driverIDdriverID239,consIDconsID1,30,21,,R,19,0,14,,,,,,,3
resultIDresultID13543,raceIDraceID553,driverIDdriverID251,consIDconsID37,10,19,,R,20,0,9,,,,,,,8
resultIDresultID13544,raceIDraceID553,driverIDdriverID187,consIDconsID34,7,2,,R,21,0,8,,,,,,,5
resultIDresultID13545,raceIDraceID553,driverIDdriverID197,consIDconsID67,34,12,,R,22,0,5,,,,,,,7
resultIDresultID13546,raceIDraceID553,driverIDdriverID178,consIDconsID58,17,17,,R,23,0,0,,,,,,,3
resultIDresultID13547,raceIDraceID553,driverIDdriverID268,consIDconsID67,35,25,,F,24,0,9,,,,,,,81
resultIDresultID13548,raceIDraceID553,driverIDdriverID258,consIDconsID37,27,0,,F,25,0,0,,,,,,,81
resultIDresultID13549,raceIDraceID553,driverIDdriverID208,consIDconsID1,36,0,,F,26,0,0,,,,,,,81
