driverStandingsId,raceId,driverId,points,position,positionText,wins
driverStandID51353,raceID706,driverID402,0,34,34,0
driverStandID51352,raceID706,driverID425,0,25,25,0
driverStandID51351,raceID706,driverID424,0,26,26,0
driverStandID51350,raceID706,driverID423,0,30,30,0
driverStandID51349,raceID706,driverID422,0,41,41,0
driverStandID51348,raceID706,driverID421,0,39,39,0
driverStandID51347,raceID706,driverID419,0,33,33,0
driverStandID51346,raceID706,driverID420,0,22,22,0
driverStandID51345,raceID706,driverID278,0,29,29,0
driverStandID51344,raceID706,driverID418,0,17,17,0
driverStandID51343,raceID706,driverID404,0,19,19,0
driverStandID51342,raceID706,driverID376,0,24,24,0
driverStandID51341,raceID706,driverID386,2,13,13,0
driverStandID51340,raceID706,driverID305,0,32,32,0
driverStandID51339,raceID706,driverID405,0,31,31,0
driverStandID51338,raceID706,driverID370,1,14,14,0
driverStandID51337,raceID706,driverID304,5,10,10,0
driverStandID51336,raceID706,driverID417,0,50,50,0
driverStandID51335,raceID706,driverID416,0,49,49,0
driverStandID51334,raceID706,driverID415,0,48,48,0
driverStandID51333,raceID706,driverID293,0,47,47,0
driverStandID51332,raceID706,driverID334,0,46,46,0
driverStandID51331,raceID706,driverID414,0,45,45,0
driverStandID51330,raceID706,driverID413,0,44,44,0
driverStandID51329,raceID706,driverID412,0,43,43,0
driverStandID51328,raceID706,driverID411,0,42,42,0
driverStandID51327,raceID706,driverID410,0,38,38,0
driverStandID51326,raceID706,driverID409,0,36,36,0
driverStandID51325,raceID706,driverID364,13,5,5,0
driverStandID51324,raceID706,driverID340,0,35,35,0
driverStandID51323,raceID706,driverID358,3,11,11,0
driverStandID51322,raceID706,driverID347,0,15,15,0
driverStandID51321,raceID706,driverID383,0,18,18,0
driverStandID51320,raceID706,driverID385,10,6,6,0
driverStandID51319,raceID706,driverID407,0,28,28,0
driverStandID51318,raceID706,driverID368,0,27,27,0
driverStandID51317,raceID706,driverID380,0,16,16,0
driverStandID51316,raceID706,driverID408,0,23,23,0
driverStandID51315,raceID706,driverID362,0,21,21,0
driverStandID51314,raceID706,driverID406,0,20,20,0
driverStandID51313,raceID706,driverID356,5,9,9,0
driverStandID51312,raceID706,driverID346,2,12,12,0
driverStandID51311,raceID706,driverID328,33,3,3,1
driverStandID51310,raceID706,driverID360,10,7,7,0
driverStandID51309,raceID706,driverID374,6,8,8,0
driverStandID51308,raceID706,driverID289,34,2,2,1
driverStandID51307,raceID706,driverID341,17,4,4,0
driverStandID51306,raceID706,driverID373,54,1,1,6
driverStandID51408,raceID707,driverID382,0,27,27,0
driverStandID51407,raceID707,driverID396,0,22,22,0
driverStandID51406,raceID707,driverID345,2,12,12,0
driverStandID51405,raceID707,driverID426,0,43,43,0
driverStandID51404,raceID707,driverID394,0,40,40,0
driverStandID51403,raceID707,driverID402,0,37,37,0
driverStandID51402,raceID707,driverID425,0,28,28,0
driverStandID51401,raceID707,driverID424,0,30,30,0
driverStandID51400,raceID707,driverID423,0,34,34,0
driverStandID51399,raceID707,driverID422,0,44,44,0
driverStandID51398,raceID707,driverID421,0,42,42,0
driverStandID51397,raceID707,driverID419,0,36,36,0
driverStandID51396,raceID707,driverID420,0,24,24,0
driverStandID51395,raceID707,driverID278,0,33,33,0
driverStandID51394,raceID707,driverID418,0,18,18,0
driverStandID51393,raceID707,driverID404,0,20,20,0
driverStandID51392,raceID707,driverID376,0,26,26,0
driverStandID51391,raceID707,driverID386,2,14,14,0
driverStandID51390,raceID707,driverID305,0,35,35,0
driverStandID51389,raceID707,driverID405,0,29,29,0
driverStandID51388,raceID707,driverID370,1,15,15,0
driverStandID51387,raceID707,driverID304,5,10,10,0
driverStandID51386,raceID707,driverID417,0,53,53,0
driverStandID51385,raceID707,driverID416,0,52,52,0
driverStandID51384,raceID707,driverID415,0,51,51,0
driverStandID51383,raceID707,driverID293,0,50,50,0
driverStandID51382,raceID707,driverID334,0,49,49,0
driverStandID51381,raceID707,driverID414,0,48,48,0
driverStandID51380,raceID707,driverID413,0,47,47,0
driverStandID51379,raceID707,driverID412,0,46,46,0
driverStandID51378,raceID707,driverID411,0,45,45,0
driverStandID51377,raceID707,driverID410,0,41,41,0
driverStandID51376,raceID707,driverID409,0,39,39,0
driverStandID51375,raceID707,driverID364,19,4,4,0
driverStandID51374,raceID707,driverID340,0,38,38,0
driverStandID51373,raceID707,driverID358,4,11,11,0
driverStandID51372,raceID707,driverID347,0,16,16,0
driverStandID51371,raceID707,driverID383,0,19,19,0
driverStandID51370,raceID707,driverID385,13,6,6,0
driverStandID51369,raceID707,driverID407,0,32,32,0
driverStandID51368,raceID707,driverID368,0,31,31,0
driverStandID51367,raceID707,driverID380,0,17,17,0
driverStandID51366,raceID707,driverID408,0,25,25,0
driverStandID51365,raceID707,driverID362,0,23,23,0
driverStandID51364,raceID707,driverID406,0,21,21,0
driverStandID51363,raceID707,driverID356,9,8,8,0
driverStandID51362,raceID707,driverID346,2,13,13,0
driverStandID51361,raceID707,driverID328,33,3,3,1
driverStandID51360,raceID707,driverID360,10,7,7,0
driverStandID51359,raceID707,driverID374,6,9,9,0
driverStandID51358,raceID707,driverID289,40,2,2,2
driverStandID51357,raceID707,driverID341,17,5,5,0
driverStandID51356,raceID707,driverID373,54,1,1,6
driverStandID51462,raceID708,driverID375,0,39,39,0
driverStandID51461,raceID708,driverID382,0,27,27,0
driverStandID51460,raceID708,driverID396,0,23,23,0
driverStandID51459,raceID708,driverID345,2,14,14,0
driverStandID51458,raceID708,driverID426,0,44,44,0
driverStandID51457,raceID708,driverID394,0,41,41,0
driverStandID51456,raceID708,driverID402,0,37,37,0
driverStandID51455,raceID708,driverID425,0,29,29,0
driverStandID51454,raceID708,driverID424,0,30,30,0
driverStandID51453,raceID708,driverID423,0,34,34,0
driverStandID51452,raceID708,driverID422,0,45,45,0
driverStandID51451,raceID708,driverID421,0,43,43,0
driverStandID51450,raceID708,driverID419,0,36,36,0
driverStandID51449,raceID708,driverID420,0,25,25,0
driverStandID51448,raceID708,driverID278,0,33,33,0
driverStandID51447,raceID708,driverID418,0,19,19,0
driverStandID51446,raceID708,driverID404,0,21,21,0
driverStandID51445,raceID708,driverID376,0,28,28,0
driverStandID51444,raceID708,driverID386,11,7,7,1
driverStandID51443,raceID708,driverID305,0,35,35,0
driverStandID51442,raceID708,driverID405,2,15,15,0
driverStandID51441,raceID708,driverID370,2,16,16,0
driverStandID51440,raceID708,driverID304,5,11,11,0
driverStandID51439,raceID708,driverID417,0,54,54,0
driverStandID51438,raceID708,driverID416,0,53,53,0
driverStandID51437,raceID708,driverID415,0,52,52,0
driverStandID51436,raceID708,driverID293,0,51,51,0
driverStandID51435,raceID708,driverID334,0,50,50,0
driverStandID51434,raceID708,driverID414,0,49,49,0
driverStandID51433,raceID708,driverID413,0,48,48,0
driverStandID51432,raceID708,driverID412,0,47,47,0
driverStandID51431,raceID708,driverID411,0,46,46,0
driverStandID51430,raceID708,driverID410,0,42,42,0
driverStandID51429,raceID708,driverID409,0,40,40,0
driverStandID51428,raceID708,driverID364,25,4,4,0
driverStandID51427,raceID708,driverID340,0,38,38,0
driverStandID51426,raceID708,driverID358,4,13,13,0
driverStandID51425,raceID708,driverID347,0,17,17,0
driverStandID51424,raceID708,driverID383,0,20,20,0
driverStandID51423,raceID708,driverID385,13,6,6,0
driverStandID51422,raceID708,driverID407,0,32,32,0
driverStandID51421,raceID708,driverID368,0,31,31,0
driverStandID51420,raceID708,driverID380,0,18,18,0
driverStandID51419,raceID708,driverID408,0,26,26,0
driverStandID51418,raceID708,driverID362,0,24,24,0
driverStandID51417,raceID708,driverID406,0,22,22,0
driverStandID51416,raceID708,driverID356,9,10,10,0
driverStandID51415,raceID708,driverID346,5,12,12,0
driverStandID51414,raceID708,driverID328,33,3,3,1
driverStandID51413,raceID708,driverID360,10,9,9,0
driverStandID51412,raceID708,driverID374,10,8,8,0
driverStandID51411,raceID708,driverID289,40,2,2,2
driverStandID51410,raceID708,driverID341,17,5,5,0
driverStandID51409,raceID708,driverID373,54,1,1,6
driverStandID50742,raceID709,driverID408,0,23,23,0
driverStandID50741,raceID709,driverID394,0,22,22,0
driverStandID50740,raceID709,driverID429,0,21,21,0
driverStandID50739,raceID709,driverID404,0,20,20,0
driverStandID50738,raceID709,driverID428,0,19,19,0
driverStandID50737,raceID709,driverID309,0,18,18,0
driverStandID50736,raceID709,driverID278,0,17,17,0
driverStandID50735,raceID709,driverID401,0,16,16,0
driverStandID50734,raceID709,driverID341,0,15,15,0
driverStandID50733,raceID709,driverID360,0,14,14,0
driverStandID50732,raceID709,driverID356,0,13,13,0
driverStandID50731,raceID709,driverID427,0,12,12,0
driverStandID50730,raceID709,driverID364,0,11,11,0
driverStandID50729,raceID709,driverID385,0,10,10,0
driverStandID50728,raceID709,driverID403,0,9,9,0
driverStandID50727,raceID709,driverID346,0,8,8,0
driverStandID50726,raceID709,driverID383,0,7,7,0
driverStandID50725,raceID709,driverID305,1,6,6,0
driverStandID50724,raceID709,driverID347,2,5,5,0
driverStandID50723,raceID709,driverID373,3,4,4,0
driverStandID50722,raceID709,driverID397,4,3,3,0
driverStandID50721,raceID709,driverID386,6,2,2,0
driverStandID50720,raceID709,driverID289,9,1,1,1
driverStandID50766,raceID710,driverID430,0,19,19,0
driverStandID50765,raceID710,driverID408,0,20,20,0
driverStandID50764,raceID710,driverID394,0,14,14,0
driverStandID50763,raceID710,driverID429,0,24,24,0
driverStandID50762,raceID710,driverID404,0,23,23,0
driverStandID50761,raceID710,driverID428,0,22,22,0
driverStandID50760,raceID710,driverID309,0,21,21,0
driverStandID50759,raceID710,driverID278,2,7,7,0
driverStandID50758,raceID710,driverID401,0,18,18,0
driverStandID50757,raceID710,driverID341,6,5,5,0
driverStandID50756,raceID710,driverID360,0,10,10,0
driverStandID50755,raceID710,driverID356,0,17,17,0
driverStandID50754,raceID710,driverID427,0,16,16,0
driverStandID50753,raceID710,driverID364,0,15,15,0
driverStandID50752,raceID710,driverID385,0,13,13,0
driverStandID50751,raceID710,driverID403,0,11,11,0
driverStandID50750,raceID710,driverID346,0,12,12,0
driverStandID50749,raceID710,driverID383,1,8,8,0
driverStandID50748,raceID710,driverID305,1,9,9,0
driverStandID50747,raceID710,driverID347,2,6,6,0
driverStandID50746,raceID710,driverID373,12,1,1,1
driverStandID50745,raceID710,driverID397,8,3,3,0
driverStandID50744,raceID710,driverID386,6,4,4,0
driverStandID50743,raceID710,driverID289,12,2,2,1
driverStandID50790,raceID711,driverID430,0,21,21,0
driverStandID50789,raceID711,driverID408,0,22,22,0
driverStandID50788,raceID711,driverID394,0,15,15,0
driverStandID50787,raceID711,driverID429,0,20,20,0
driverStandID50786,raceID711,driverID404,0,18,18,0
driverStandID50785,raceID711,driverID428,0,24,24,0
driverStandID50784,raceID711,driverID309,0,23,23,0
driverStandID50783,raceID711,driverID278,2,9,9,0
driverStandID50782,raceID711,driverID401,0,13,13,0
driverStandID50781,raceID711,driverID341,6,6,6,0
driverStandID50780,raceID711,driverID360,6,5,5,0
driverStandID50779,raceID711,driverID356,4,7,7,0
driverStandID50778,raceID711,driverID427,0,19,19,0
driverStandID50777,raceID711,driverID364,1,12,12,0
driverStandID50776,raceID711,driverID385,0,17,17,0
driverStandID50775,raceID711,driverID403,0,14,14,0
driverStandID50774,raceID711,driverID346,0,16,16,0
driverStandID50773,raceID711,driverID383,1,10,10,0
driverStandID50772,raceID711,driverID305,1,11,11,0
driverStandID50771,raceID711,driverID347,2,8,8,0
driverStandID50770,raceID711,driverID373,21,1,1,2
driverStandID50769,raceID711,driverID397,8,4,4,0
driverStandID50768,raceID711,driverID386,9,3,3,0
driverStandID50767,raceID711,driverID289,14,2,2,1
driverStandID50814,raceID712,driverID430,0,21,21,0
driverStandID50813,raceID712,driverID408,0,22,22,0
driverStandID50812,raceID712,driverID394,0,15,15,0
driverStandID50811,raceID712,driverID429,0,20,20,0
driverStandID50810,raceID712,driverID404,0,18,18,0
driverStandID50809,raceID712,driverID428,0,24,24,0
driverStandID50808,raceID712,driverID309,0,23,23,0
driverStandID50807,raceID712,driverID278,2,10,10,0
driverStandID50806,raceID712,driverID401,0,14,14,0
driverStandID50805,raceID712,driverID341,6,8,8,0
driverStandID50804,raceID712,driverID360,7,7,7,0
driverStandID50803,raceID712,driverID356,8,6,6,0
driverStandID50802,raceID712,driverID427,0,19,19,0
driverStandID50801,raceID712,driverID364,10,5,5,1
driverStandID50800,raceID712,driverID385,0,17,17,0
driverStandID50799,raceID712,driverID403,0,13,13,0
driverStandID50798,raceID712,driverID346,0,16,16,0
driverStandID50797,raceID712,driverID383,1,11,11,0
driverStandID50796,raceID712,driverID305,1,12,12,0
driverStandID50795,raceID712,driverID347,2,9,9,0
driverStandID50794,raceID712,driverID373,21,1,1,2
driverStandID50793,raceID712,driverID397,11,4,4,0
driverStandID50792,raceID712,driverID386,11,3,3,0
driverStandID50791,raceID712,driverID289,20,2,2,1
driverStandID50843,raceID713,driverID370,0,29,29,0
driverStandID50842,raceID713,driverID380,0,28,28,0
driverStandID50841,raceID713,driverID420,0,26,26,0
driverStandID50840,raceID713,driverID399,0,21,21,0
driverStandID50839,raceID713,driverID374,0,18,18,0
driverStandID50838,raceID713,driverID430,0,25,25,0
driverStandID50837,raceID713,driverID408,0,24,24,0
driverStandID50836,raceID713,driverID394,0,16,16,0
driverStandID50835,raceID713,driverID429,0,22,22,0
driverStandID50834,raceID713,driverID404,0,19,19,0
driverStandID50833,raceID713,driverID428,0,27,27,0
driverStandID50832,raceID713,driverID309,0,23,23,0
driverStandID50831,raceID713,driverID278,2,11,11,0
driverStandID50830,raceID713,driverID401,0,15,15,0
driverStandID50829,raceID713,driverID341,10,7,7,0
driverStandID50828,raceID713,driverID360,7,8,8,0
driverStandID50827,raceID713,driverID356,11,5,5,0
driverStandID50826,raceID713,driverID427,0,20,20,0
driverStandID50825,raceID713,driverID364,10,6,6,1
driverStandID50824,raceID713,driverID385,2,9,9,0
driverStandID50823,raceID713,driverID403,1,13,13,0
driverStandID50822,raceID713,driverID346,0,17,17,0
driverStandID50821,raceID713,driverID383,1,12,12,0
driverStandID50820,raceID713,driverID305,1,14,14,0
driverStandID50819,raceID713,driverID347,2,10,10,0
driverStandID50818,raceID713,driverID373,30,1,1,3
driverStandID50817,raceID713,driverID397,11,4,4,0
driverStandID50816,raceID713,driverID386,11,3,3,0
driverStandID50815,raceID713,driverID289,26,2,2,1
driverStandID50875,raceID714,driverID431,0,28,28,0
driverStandID50874,raceID714,driverID405,0,23,23,0
driverStandID50873,raceID714,driverID423,0,21,21,0
driverStandID50872,raceID714,driverID370,0,32,32,0
driverStandID50871,raceID714,driverID380,0,31,31,0
driverStandID50870,raceID714,driverID420,0,29,29,0
driverStandID50869,raceID714,driverID399,0,25,25,0
driverStandID50868,raceID714,driverID374,0,19,19,0
driverStandID50867,raceID714,driverID430,0,27,27,0
driverStandID50866,raceID714,driverID408,1,17,17,0
driverStandID50865,raceID714,driverID394,0,20,20,0
driverStandID50864,raceID714,driverID429,0,26,26,0
driverStandID50863,raceID714,driverID404,0,22,22,0
driverStandID50862,raceID714,driverID428,0,30,30,0
driverStandID50861,raceID714,driverID309,0,24,24,0
driverStandID50860,raceID714,driverID278,2,12,12,0
driverStandID50859,raceID714,driverID401,0,18,18,0
driverStandID50858,raceID714,driverID341,19,3,3,1
driverStandID50857,raceID714,driverID360,7,8,8,0
driverStandID50856,raceID714,driverID356,11,6,6,0
driverStandID50855,raceID714,driverID427,2,13,13,0
driverStandID50854,raceID714,driverID364,10,7,7,1
driverStandID50853,raceID714,driverID385,6,9,9,0
driverStandID50852,raceID714,driverID403,1,15,15,0
driverStandID50851,raceID714,driverID346,3,10,10,0
driverStandID50850,raceID714,driverID383,1,14,14,0
driverStandID50849,raceID714,driverID305,1,16,16,0
driverStandID50848,raceID714,driverID347,2,11,11,0
driverStandID50847,raceID714,driverID373,30,2,2,3
driverStandID50846,raceID714,driverID397,11,5,5,0
driverStandID50845,raceID714,driverID386,11,4,4,0
driverStandID50844,raceID714,driverID289,32,1,1,1
driverStandID50908,raceID715,driverID358,0,26,26,0
driverStandID50907,raceID715,driverID431,0,29,29,0
driverStandID50906,raceID715,driverID405,0,23,23,0
driverStandID50905,raceID715,driverID423,0,22,22,0
driverStandID50904,raceID715,driverID370,0,33,33,0
driverStandID50903,raceID715,driverID380,0,32,32,0
driverStandID50902,raceID715,driverID420,0,30,30,0
driverStandID50901,raceID715,driverID399,0,25,25,0
driverStandID50900,raceID715,driverID374,0,21,21,0
driverStandID50899,raceID715,driverID430,0,28,28,0
driverStandID50898,raceID715,driverID408,4,11,11,0
driverStandID50897,raceID715,driverID394,0,19,19,0
driverStandID50896,raceID715,driverID429,0,27,27,0
driverStandID50895,raceID715,driverID404,2,14,14,0
driverStandID50894,raceID715,driverID428,0,31,31,0
driverStandID50893,raceID715,driverID309,0,24,24,0
driverStandID50892,raceID715,driverID278,2,15,15,0
driverStandID50891,raceID715,driverID401,0,20,20,0
driverStandID50890,raceID715,driverID341,19,3,3,1
driverStandID50889,raceID715,driverID360,7,9,9,0
driverStandID50888,raceID715,driverID356,11,6,6,0
driverStandID50887,raceID715,driverID427,2,16,16,0
driverStandID50886,raceID715,driverID364,10,8,8,1
driverStandID50885,raceID715,driverID385,15,5,5,1
driverStandID50884,raceID715,driverID403,1,17,17,0
driverStandID50883,raceID715,driverID346,3,12,12,0
driverStandID50882,raceID715,driverID383,5,10,10,0
driverStandID50881,raceID715,driverID305,1,18,18,0
driverStandID50880,raceID715,driverID347,3,13,13,0
driverStandID50879,raceID715,driverID373,30,2,2,3
driverStandID50878,raceID715,driverID397,11,7,7,0
driverStandID50877,raceID715,driverID386,17,4,4,0
driverStandID50876,raceID715,driverID289,32,1,1,1
driverStandID50945,raceID716,driverID340,0,36,36,0
driverStandID50944,raceID716,driverID402,0,34,34,0
driverStandID50943,raceID716,driverID432,0,29,29,0
driverStandID50942,raceID716,driverID375,0,23,23,0
driverStandID50941,raceID716,driverID358,0,27,27,0
driverStandID50940,raceID716,driverID431,0,32,32,0
driverStandID50939,raceID716,driverID405,0,25,25,0
driverStandID50938,raceID716,driverID423,0,22,22,0
driverStandID50937,raceID716,driverID370,0,37,37,0
